812006,114,16,25,19,34.543746,-117.863639,850.60,0.02,91667.02,836.89,38.57,0.00,23.90,85.26,10.81,176.01,0.78,0.84,0.24,-0.19,0.99,0.08,55.17,nan
828531,115,16,25,36,34.543746,-117.863639,850.80,0.00,91710.61,832.95,39.61,0.00,23.49,104.05,25.04,-170.42,43.05,-44.34,44.71,-0.40,0.83,-0.21,44.19,nan
833723,116,16,25,41,34.543746,-117.863639,850.80,0.13,91691.27,834.70,39.13,0.00,23.13,-62.02,41.78,-71.59,0.10,-10.55,-1.63,-0.67,-0.66,0.35,66.15,nan
838848,117,16,25,46,34.543746,-117.863639,850.80,0.00,91655.21,837.96,39.49,0.00,23.03,-66.11,42.05,-71.91,0.70,2.04,0.77,-0.68,-0.69,0.31,71.64,nan
843972,118,16,25,51,34.543746,-117.863639,850.90,0.00,91664.24,837.14,40.00,0.00,22.89,-67.94,52.70,-81.00,-8.41,5.35,-4.77,-0.81,-0.57,0.23,60.66,nan
849098,119,16,25,56,34.543746,-117.863639,850.90,0.06,91661.02,837.43,39.91,0.00,22.79,-101.94,-48.20,7.50,6.80,-6.05,-12.37,0.74,-0.65,-0.14,55.17,nan
854223,120,16,26,1,34.543746,-117.863639,851.00,0.09,91676.19,836.06,40.46,0.00,22.56,-110.28,41.89,-71.08,-0.73,2.13,-1.83,-0.67,-0.70,-0.26,49.68,nan
870943,121,16,26,18,34.543746,-117.863639,851.10,0.15,91722.03,831.93,42.79,0.00,22.05,-104.23,24.47,-36.90,18.57,13.46,-4.21,-0.42,-0.89,-0.22,33.21,nan
876069,122,16,26,23,34.543746,-117.863639,851.20,0.07,91660.25,837.50,42.72,0.00,21.91,-88.30,27.01,-20.42,27.61,22.41,-18.27,-0.48,-0.94,0.03,38.70,nan
881195,123,16,26,28,34.543746,-117.863639,851.30,0.07,91649.66,838.46,45.73,0.00,21.82,-17.97,-24.80,6.70,8.59,9.96,18.72,0.38,-0.25,0.78,93.60,nan
886400,124,16,26,34,34.543746,-117.863639,851.30,0.15,91633.22,840.43,44.40,0.00,21.85,-42.72,-12.63,19.26,0.60,20.28,22.67,0.24,-0.71,0.77,88.11,nan
891804,125,16,26,39,34.543746,-117.863639,851.40,0.15,91627.00,840.99,42.80,0.00,21.96,-52.95,-6.72,2.80,3.53,-2.72,0.44,0.12,-0.78,0.59,77.13,nan
896947,126,16,26,44,34.543746,-117.863647,851.60,0.20,91624.17,840.76,42.20,0.00,22.07,-51.53,-8.03,6.03,0.97,-2.16,-1.18,0.14,-0.75,0.60,71.64,nan
913483,127,16,27,1,34.543746,-117.863655,853.60,0.17,91630.95,840.15,41.79,0.00,22.10,-47.77,-21.16,50.44,-6.84,15.77,-27.11,0.36,-0.68,0.62,110.07,nan
918687,128,16,27,6,34.543743,-117.863655,854.60,0.13,91649.02,838.52,41.84,0.00,22.08,-64.16,-8.11,24.00,-1.77,11.37,-16.44,0.14,-0.90,0.44,77.13,nan
923811,129,16,27,11,34.543743,-117.863655,855.60,0.13,91655.99,838.13,41.71,0.00,21.97,-75.32,-6.45,22.74,3.53,-32.54,9.27,0.11,-0.92,0.24,99.09,nan
928935,130,16,27,16,34.543743,-117.863662,856.80,0.69,91650.72,838.85,41.79,0.00,21.94,-69.89,-10.40,-23.67,7.31,7.07,0.05,0.17,-0.89,0.33,88.11,nan
934059,131,16,27,21,34.543743,-117.863670,858.10,0.63,91654.22,838.05,41.90,0.00,21.85,-61.79,-3.78,-31.67,-1.13,2.04,1.63,0.06,-0.85,0.46,99.09,nan
939185,132,16,27,26,34.543743,-117.863677,859.50,0.46,91648.57,838.56,41.55,0.00,21.77,-31.03,-6.23,-42.16,3.49,0.18,-1.09,0.11,-0.51,0.85,115.56,nan
955928,133,16,27,43,34.543743,-117.863700,864.20,0.09,91639.03,840.39,42.16,0.00,21.86,12.56,4.97,-145.76,-0.67,-7.10,-2.70,-0.09,0.22,0.98,110.07,nan
961052,134,16,27,48,34.543743,-117.863700,864.60,0.26,91674.33,835.99,41.90,0.00,21.62,19.22,6.04,-147.34,-1.02,2.65,-0.56,-0.11,0.33,0.94,104.58,nan
966176,135,16,27,53,34.543743,-117.863700,864.70,0.02,91696.91,834.19,41.70,0.00,21.28,20.18,5.54,-149.89,1.34,0.75,-1.50,-0.10,0.34,0.93,110.07,nan
971486,136,16,27,59,34.543743,-117.863700,864.80,0.09,91663.00,837.49,42.30,0.00,21.10,20.53,7.63,-149.71,1.37,-1.57,-0.89,-0.13,0.35,0.94,93.60,nan
976843,137,16,28,4,34.543743,-117.863700,864.80,0.00,91644.35,838.94,42.66,0.00,21.07,25.14,5.73,-159.65,0.94,-0.23,0.17,-0.10,0.43,0.91,93.60,nan
981967,138,16,28,9,34.543743,-117.863700,864.80,0.04,91620.92,841.05,42.63,0.00,21.20,24.37,8.45,-157.11,2.24,-0.07,-1.09,-0.15,0.41,0.90,99.09,nan
998469,139,16,28,26,34.543743,-117.863700,864.80,0.04,91623.89,840.54,43.37,0.00,21.32,3.33,-10.80,-165.29,0.81,-0.58,0.71,0.19,0.06,0.97,121.05,nan
1003651,140,16,28,31,34.543743,-117.863700,864.80,0.09,91639.51,839.37,43.61,0.00,21.34,0.34,-8.86,-63.37,0.51,4.43,0.52,0.15,0.01,0.98,104.58,nan
1008774,141,16,28,36,34.543743,-117.863700,864.90,0.06,91646.02,838.79,43.73,0.00,21.33,0.27,-11.75,-67.18,2.01,0.39,-0.14,0.20,0.00,0.97,104.58,nan
1013898,142,16,28,41,34.543743,-117.863700,864.90,0.02,91644.50,839.41,43.86,0.00,21.36,-3.08,-13.14,-58.96,1.59,1.86,1.95,0.22,-0.05,0.96,110.07,nan
1019024,143,16,28,46,34.543743,-117.863700,864.90,0.04,91649.10,838.51,43.61,0.00,21.34,-4.76,-8.38,-64.28,3.72,0.32,-1.32,0.14,-0.08,0.97,99.09,nan
1024148,144,16,28,51,34.543743,-117.863700,864.90,0.06,91629.86,840.24,43.98,0.00,21.41,-2.97,-5.63,-70.44,0.82,-7.00,-1.15,0.10,-0.05,1.00,115.56,nan
1040888,145,16,29,8,34.543743,-117.863700,865.00,0.04,91627.11,840.49,43.62,0.00,21.54,-5.85,-9.82,-56.97,-0.95,2.40,-2.00,0.17,-0.10,0.97,99.09,nan
1046014,146,16,29,13,34.543743,-117.863700,865.00,0.04,91638.89,839.43,43.45,0.00,21.61,-7.35,-10.98,-53.38,3.36,7.91,4.56,0.19,-0.13,0.97,115.56,nan
1051139,147,16,29,18,34.543743,-117.863700,865.00,0.04,91636.13,839.92,43.73,0.00,21.65,-7.25,-8.09,-55.41,-0.96,-2.13,-0.54,0.14,-0.12,0.98,115.56,nan
1056437,148,16,29,24,34.543743,-117.863700,865.00,0.02,91636.86,839.37,42.91,0.00,21.71,-10.81,-9.47,-54.61,-0.66,6.29,-0.39,0.16,-0.18,0.97,99.09,nan
1061811,149,16,29,29,34.543743,-117.863700,865.10,0.06,91656.03,837.88,42.51,0.00,21.65,0.85,-10.80,178.48,-0.60,0.48,-1.65,0.19,0.01,0.99,104.58,nan
1066935,150,16,29,34,34.543743,-117.863700,865.10,0.00,91642.24,839.37,43.06,0.00,21.67,-4.24,-12.18,-107.26,12.71,-20.09,6.84,0.20,-0.07,0.92,104.58,nan
1083443,151,16,29,51,34.543743,-117.863700,865.20,0.02,91625.65,841.11,43.34,0.00,21.82,-8.10,-5.39,-77.10,1.72,1.39,-0.88,0.09,-0.14,0.97,104.58,nan
1088606,152,16,29,56,34.543743,-117.863700,865.20,0.07,91630.53,840.18,43.11,0.00,21.91,-14.99,-12.22,-63.94,-0.35,2.35,3.10,0.21,-0.25,0.94,104.58,nan
1093732,153,16,30,1,34.543743,-117.863693,865.20,0.06,91644.27,838.94,42.92,0.00,21.93,-20.15,-5.59,-61.17,30.84,-25.62,-15.67,0.10,-0.34,0.92,99.09,nan
1098857,154,16,30,6,34.543743,-117.863693,865.30,0.02,91655.39,837.94,42.40,0.00,21.89,-13.57,-12.83,-58.71,-22.23,-27.56,8.61,0.20,-0.21,0.87,104.58,nan
1103982,155,16,30,11,34.543743,-117.863693,865.30,0.04,91645.85,838.80,42.26,0.00,21.90,-9.32,0.11,-71.85,-9.84,-0.89,19.95,-0.00,-0.16,0.96,99.09,nan
1109108,156,16,30,16,34.543743,-117.863693,865.30,0.07,91617.72,841.10,41.73,0.00,22.04,-15.84,-5.96,-62.64,9.16,-2.74,-0.36,0.11,-0.28,0.99,115.56,nan
1125843,157,16,30,33,34.543743,-117.863693,865.40,0.06,91612.91,841.77,40.86,0.00,22.33,-18.43,-15.55,-39.77,-1.04,0.82,5.61,0.26,-0.30,0.90,104.58,nan
1130968,158,16,30,38,34.543743,-117.863693,865.40,0.04,91645.64,838.82,40.87,0.00,22.35,-12.10,-15.43,-52.51,3.69,-4.71,8.84,0.26,-0.20,0.94,115.56,nan
1136094,159,16,30,43,34.543743,-117.863693,865.40,0.06,91648.68,838.55,40.77,0.00,22.32,-16.31,-21.43,2.03,-21.36,-8.35,-24.50,0.38,-0.27,0.92,115.56,nan
1141314,160,16,30,49,34.543743,-117.863693,865.40,0.00,91652.18,838.47,40.45,0.00,22.30,-22.93,-9.95,-44.02,5.70,-8.09,8.76,0.18,-0.41,0.97,110.07,nan
1146720,161,16,30,54,34.543743,-117.863693,865.50,0.02,91657.23,838.26,40.41,0.00,22.24,-11.14,-13.29,-54.23,-4.17,-0.71,-12.61,0.23,-0.19,0.95,110.07,nan
1151875,162,16,30,59,34.543743,-117.863693,865.50,0.24,91646.13,838.78,40.55,0.00,22.25,-5.77,-12.65,-71.01,1.64,-0.17,6.77,0.22,-0.10,0.97,110.07,nan
1168390,163,16,31,16,34.543743,-117.863693,865.70,0.15,91642.25,838.64,40.57,0.00,22.22,-10.30,-26.88,-25.07,2.34,-1.07,4.66,0.45,-0.16,0.88,110.07,nan
1173568,164,16,31,21,34.543743,-117.863693,865.80,0.04,91642.32,839.61,40.42,0.00,22.26,-17.49,-14.34,-38.54,-15.19,-17.81,14.11,0.24,-0.29,0.91,110.07,nan
1178692,165,16,31,26,34.543743,-117.863693,865.90,0.07,91661.91,837.35,40.35,0.00,22.16,-13.47,-12.93,-38.34,1.12,2.77,-0.65,0.22,-0.22,0.94,110.07,nan
1183818,166,16,31,31,34.543743,-117.863693,865.90,0.11,91660.86,837.45,40.77,0.00,22.10,-11.62,-25.94,-15.74,-3.54,11.17,-11.04,0.45,-0.19,0.90,110.07,nan
1188943,167,16,31,36,34.543743,-117.863693,865.90,0.06,91653.64,837.86,40.94,0.00,22.05,-14.35,-25.79,-15.21,-1.45,0.81,0.74,0.43,-0.22,0.85,99.09,nan
1194067,168,16,31,41,34.543739,-117.863693,865.90,0.04,91654.86,837.99,41.10,0.00,21.98,-15.55,-25.93,-15.33,1.98,1.29,0.32,0.43,-0.24,0.85,115.56,nan
1210801,169,16,31,58,34.543739,-117.863693,866.00,0.04,91664.98,837.07,41.90,0.00,21.83,-22.81,-0.09,-52.36,8.94,11.09,-3.50,0.00,-0.40,0.95,104.58,nan
1215925,170,16,32,3,34.543739,-117.863693,866.00,0.04,91660.91,837.44,41.89,0.00,21.76,-18.54,-13.42,-43.78,-15.72,-13.03,-18.37,0.23,-0.30,0.91,99.09,nan
1221050,171,16,32,8,34.543739,-117.863693,866.00,0.02,91650.24,838.41,42.13,0.00,21.69,-22.22,-12.23,-36.14,0.34,-1.76,-0.81,0.21,-0.37,0.90,110.07,nan
1226175,172,16,32,13,34.543739,-117.863693,866.00,0.06,91650.28,837.92,42.14,0.00,21.63,-17.22,-12.35,-36.89,0.51,0.19,-0.24,0.21,-0.28,0.91,104.58,nan
1231592,173,16,32,19,34.543739,-117.863693,866.00,0.06,91657.28,837.77,42.40,0.00,21.55,-19.04,-9.77,-40.66,12.27,13.59,-13.78,0.17,-0.33,0.94,99.09,nan
1236813,174,16,32,24,34.543743,-117.863693,866.00,0.20,91651.19,838.32,42.31,0.00,21.52,-19.12,-14.58,-36.79,1.75,-1.66,-1.20,0.25,-0.31,0.91,115.56,nan
1253371,175,16,32,41,34.543746,-117.863693,866.10,0.09,91645.85,838.80,43.63,0.00,21.55,-2.54,0.51,-79.16,-5.55,-17.81,2.65,-0.01,-0.04,0.98,99.09,nan
1258553,176,16,32,46,34.543746,-117.863693,866.10,0.04,91626.95,840.51,43.15,0.00,21.72,-0.36,-10.02,-73.78,3.55,-7.38,5.71,0.17,-0.01,0.97,99.09,nan
1263677,177,16,32,51,34.543746,-117.863693,866.10,0.04,91628.71,840.35,42.52,0.00,21.81,-14.27,-1.83,-54.55,0.68,6.93,1.35,0.03,-0.25,0.97,99.09,nan
1268801,178,16,32,56,34.543746,-117.863693,866.10,0.02,91631.67,840.08,42.08,0.00,21.89,-15.30,-5.24,-54.28,-12.79,5.71,6.92,0.09,-0.26,0.97,104.58,nan
1273926,179,16,33,1,34.543746,-117.863693,866.10,0.06,91668.14,836.79,42.57,0.00,21.72,-0.50,11.19,-68.83,5.82,-4.59,10.69,-0.20,-0.01,0.99,88.11,nan
1279052,180,16,33,6,34.543746,-117.863693,866.10,0.06,91671.81,836.46,41.95,0.00,21.56,-29.93,5.78,-45.19,-6.80,3.79,2.21,-0.10,-0.49,0.86,99.09,nan
1295775,181,16,33,23,34.543746,-117.863693,866.10,0.07,91690.44,835.02,42.67,0.00,21.27,-1.64,-17.86,-25.14,-3.85,8.25,-29.09,0.30,-0.03,0.94,115.56,nan
1300899,182,16,33,28,34.543746,-117.863693,866.10,0.06,91664.96,837.08,42.65,0.00,21.07,3.98,-24.21,-38.38,-1.65,3.50,1.69,0.41,0.06,0.91,104.58,nan
1306025,183,16,33,33,34.543746,-117.863693,866.20,0.07,91642.45,839.11,43.22,0.00,21.00,8.79,-36.20,32.37,13.39,15.39,-9.40,0.54,0.11,0.73,104.58,nan
1311328,184,16,33,39,34.543746,-117.863693,866.20,0.06,91639.84,839.34,43.49,0.00,21.00,2.21,-10.03,-53.74,0.83,1.56,-2.06,0.17,0.04,0.98,104.58,nan
1316694,185,16,33,44,34.543746,-117.863693,866.20,0.04,91612.93,841.77,43.96,0.00,21.13,-9.97,-13.67,-45.57,-0.58,-1.03,0.18,0.24,-0.17,0.97,110.07,nan
1321819,186,16,33,49,34.543746,-117.863693,866.20,0.04,91614.71,841.37,43.99,0.00,21.29,-13.57,-15.67,-40.50,5.56,1.96,-0.49,0.27,-0.22,0.92,104.58,nan
1338280,187,16,34,6,34.543746,-117.863693,866.20,0.02,91599.95,842.70,44.40,0.00,21.52,4.70,4.15,-71.27,-13.62,-13.72,-21.95,-0.07,0.08,1.01,99.09,nan
1343476,188,16,34,11,34.543746,-117.863693,866.30,0.07,91621.61,840.99,43.99,0.00,21.58,0.45,1.34,-109.74,10.63,-10.29,-18.04,-0.02,0.01,1.00,104.58,nan
1348600,189,16,34,16,34.543746,-117.863693,866.30,0.04,91620.77,841.07,43.38,0.00,21.70,-2.15,-1.87,-88.87,-1.66,4.97,14.55,0.03,-0.04,0.96,99.09,nan
1353726,190,16,34,21,34.543746,-117.863693,866.30,0.09,91635.66,839.72,42.57,0.00,21.72,-5.40,-6.50,36.68,-6.39,-16.82,-35.29,0.11,-0.09,0.96,99.09,nan
1358850,191,16,34,26,34.543746,-117.863685,866.30,0.28,91679.14,835.79,41.82,0.00,21.48,1.58,-1.91,77.12,4.73,10.61,66.96,0.03,0.03,1.01,104.58,nan
1363973,192,16,34,31,34.543750,-117.863685,866.30,0.19,91655.89,837.90,41.67,0.00,21.36,0.91,-3.26,59.42,-5.07,-0.53,-9.93,0.05,0.02,0.94,115.56,nan
1380736,193,16,34,48,34.543754,-117.863677,866.50,0.26,91622.17,840.94,43.13,0.00,21.46,3.30,-0.95,-71.91,-10.64,-7.70,-25.77,0.02,0.06,0.96,93.60,nan
1385859,194,16,34,53,34.543758,-117.863677,866.60,0.20,91626.66,840.54,43.26,0.00,21.57,5.79,-2.76,27.87,-1.54,-7.46,38.64,0.05,0.10,1.00,88.11,nan
1390982,195,16,34,58,34.543758,-117.863677,866.70,0.07,91595.00,843.39,42.01,0.00,21.96,3.31,-2.00,176.74,-21.45,3.28,-22.29,0.03,0.05,0.94,110.07,nan
1396188,196,16,35,4,34.543754,-117.863677,866.90,0.22,91603.39,842.64,41.46,0.00,22.24,3.00,-1.70,77.10,10.66,-9.86,-2.64,0.03,0.05,0.96,115.56,nan
1401595,197,16,35,9,34.543754,-117.863685,867.10,0.19,91611.08,841.45,40.65,0.00,22.52,-10.56,3.48,-151.70,-2.80,13.27,-7.20,-0.06,-0.18,0.98,104.58,nan
1406763,198,16,35,14,34.543754,-117.863685,867.20,0.17,91572.94,845.39,39.86,0.00,22.98,4.84,-0.76,71.78,16.25,-8.77,-78.39,0.01,0.08,0.99,93.60,nan
1423278,199,16,35,31,34.543754,-117.863685,867.20,0.04,91742.99,830.76,40.11,0.00,22.33,-1.41,-0.56,-13.78,-4.22,4.87,-1.29,0.01,-0.02,0.96,88.11,nan
1428465,200,16,35,36,34.543754,-117.863685,867.20,0.04,91662.57,836.56,40.10,0.00,22.17,4.76,-2.69,-9.82,-1.50,2.32,-1.29,0.05,0.08,0.99,99.09,nan
1433589,201,16,35,41,34.543754,-117.863685,867.20,0.02,91667.81,836.82,40.07,0.00,21.98,-0.88,-7.13,-11.38,5.96,-0.58,-2.89,0.13,-0.02,1.02,99.09,nan
1438714,202,16,35,46,34.543754,-117.863685,867.20,0.00,91659.59,837.56,40.45,0.00,21.85,-0.15,-2.75,-9.73,11.73,-1.42,18.50,0.05,-0.00,1.01,110.07,nan
1443840,203,16,35,51,34.543754,-117.863685,867.20,0.04,91640.47,839.29,40.97,0.00,21.84,1.07,-5.93,-12.26,1.12,2.68,4.57,0.10,0.02,1.00,110.07,nan
1448963,204,16,35,56,34.543754,-117.863685,867.20,0.04,91638.17,839.49,41.94,0.00,21.87,3.35,-15.71,2.05,5.40,-6.84,-11.68,0.27,0.06,0.95,115.56,nan
1465677,205,16,36,13,34.543754,-117.863677,867.20,0.24,91626.60,840.54,42.21,0.00,21.96,10.82,-5.52,-6.69,-12.73,1.67,-16.62,0.09,0.18,0.94,99.09,nan
1470801,206,16,36,18,34.543750,-117.863670,867.30,0.20,91641.13,839.23,41.84,0.00,21.99,4.62,-3.36,-7.87,2.76,-2.96,2.90,0.06,0.08,1.00,99.09,nan
1475927,207,16,36,23,34.543754,-117.863670,867.40,0.11,91647.63,838.64,42.39,0.00,21.95,-1.32,-2.42,-16.49,12.56,-1.37,-0.62,0.04,-0.02,0.98,110.07,nan
1481051,208,16,36,28,34.543754,-117.863670,867.50,0.13,91647.69,838.15,42.01,0.00,21.91,7.10,3.01,34.79,0.25,-1.38,-1.15,-0.05,0.12,0.99,110.07,nan
1486458,209,16,36,34,34.543758,-117.863670,867.50,0.28,91673.14,836.82,41.64,0.00,21.72,1.00,-0.01,26.57,8.03,4.18,12.98,0.00,0.02,0.96,104.58,nan
1491681,210,16,36,39,34.543758,-117.863670,867.60,0.26,91647.57,837.92,41.60,0.00,21.66,0.87,-6.54,29.64,3.62,5.31,5.43,0.12,0.02,1.01,110.07,nan
1508247,211,16,36,56,34.543766,-117.863670,868.10,0.17,91704.94,833.47,42.21,0.00,21.18,4.51,-5.11,24.21,-1.40,-3.03,1.21,0.09,0.08,0.99,104.58,nan
1513408,212,16,37,1,34.543762,-117.863670,868.20,0.09,91647.74,838.63,42.25,0.00,21.13,1.63,-8.75,25.48,4.20,-4.17,-2.75,0.15,0.03,0.99,104.58,nan
1518532,213,16,37,6,34.543762,-117.863670,868.30,0.07,91665.10,837.06,42.58,0.00,20.93,2.93,-4.94,25.97,2.91,6.90,-3.32,0.09,0.05,1.01,99.09,nan
1523659,214,16,37,11,34.543762,-117.863670,868.30,0.06,91656.03,837.88,43.15,0.00,20.81,1.04,-8.21,23.46,-0.88,4.88,3.61,0.14,0.02,0.97,110.07,nan
1528783,215,16,37,16,34.543762,-117.863670,868.30,0.02,91651.10,838.33,43.65,0.00,20.71,4.93,-7.52,26.05,2.68,-0.20,2.81,0.13,0.09,0.99,115.56,nan
1533907,216,16,37,21,34.543762,-117.863670,868.30,0.11,91663.50,836.72,43.78,0.00,20.53,8.31,-4.28,23.76,-17.78,4.88,-26.75,0.07,0.14,0.94,115.56,nan
1551259,217,16,37,39,34.543762,-117.863670,868.30,0.02,91824.16,823.44,44.53,0.00,19.30,8.00,2.00,-0.50,2.49,2.77,-0.97,-0.04,0.14,0.99,99.09,nan
1556563,218,16,37,44,34.543762,-117.863670,868.30,0.02,91669.91,836.63,45.43,0.00,19.12,11.05,3.75,3.28,-0.14,-1.06,-0.74,-0.07,0.19,0.99,99.09,nan
1561687,219,16,37,49,34.543762,-117.863670,868.30,0.17,91664.57,837.11,46.36,0.00,18.95,7.48,2.35,9.97,3.61,-7.00,6.04,-0.04,0.13,0.99,115.56,nan
1566812,220,16,37,54,34.543762,-117.863670,868.30,0.04,91651.94,838.25,46.88,0.00,18.87,5.06,2.75,4.32,9.95,-2.71,-0.94,-0.05,0.09,1.01,104.58,nan
1571936,221,16,37,59,34.543762,-117.863670,868.30,0.04,91649.67,838.46,47.22,0.00,18.80,6.15,2.26,5.69,1.58,-2.63,-1.52,-0.04,0.11,0.99,110.07,nan
1577239,222,16,38,5,34.543762,-117.863670,868.30,0.04,91660.39,837.73,47.28,0.00,18.64,4.46,3.35,2.25,4.52,-0.52,3.78,-0.06,0.08,1.01,104.58,nan
1593217,223,16,38,21,34.543762,-117.863670,868.30,0.02,91692.94,835.27,48.08,0.00,18.31,8.67,14.37,1.95,1.91,-0.86,-5.00,-0.28,0.16,1.07,93.60,nan
1598388,224,16,38,26,34.543762,-117.863670,868.30,0.09,91652.32,838.22,48.67,0.00,18.24,8.93,1.84,10.63,-3.39,2.22,1.22,-0.03,0.16,0.99,110.07,nan
1603512,225,16,38,31,34.543762,-117.863670,868.30,0.02,91649.61,838.46,48.86,0.00,18.18,5.35,3.48,9.82,0.16,3.82,-1.28,-0.06,0.09,0.99,115.56,nan
1608636,226,16,38,36,34.543762,-117.863670,868.30,0.02,91651.14,838.32,49.19,0.00,18.15,5.26,1.40,13.65,1.78,-1.86,1.85,-0.02,0.09,0.97,110.07,nan
1613762,227,16,38,41,34.543762,-117.863670,868.30,0.04,91670.64,836.56,49.23,0.00,17.99,2.77,5.62,13.53,3.96,0.34,-2.89,-0.10,0.05,1.01,104.58,nan
1618886,228,16,38,46,34.543762,-117.863670,868.30,0.00,91635.41,839.75,49.37,0.00,18.05,3.86,5.91,11.32,0.88,-1.78,1.16,-0.10,0.07,1.00,104.58,nan
1636186,229,16,39,4,34.543762,-117.863670,868.30,0.04,91641.94,839.64,49.46,0.00,18.09,6.53,3.89,14.45,1.10,1.78,0.41,-0.07,0.11,0.98,93.60,nan
1641513,230,16,39,9,34.543762,-117.863670,868.30,0.04,91651.50,838.29,49.64,0.00,18.09,3.38,-3.11,23.54,1.78,-1.51,4.59,0.05,0.06,1.00,99.09,nan
1646639,231,16,39,14,34.543762,-117.863670,868.30,0.02,91637.36,839.57,49.58,0.00,18.11,0.27,0.99,20.62,3.79,12.77,-1.49,-0.02,0.00,1.00,104.58,nan
1651763,232,16,39,19,34.543762,-117.863670,868.40,0.02,91654.58,838.01,49.75,0.00,18.07,3.88,-3.24,26.18,-1.96,1.29,-0.52,0.06,0.07,0.98,99.09,nan
1656887,233,16,39,24,34.543762,-117.863670,868.30,0.06,91651.13,837.60,49.99,0.00,17.98,3.02,-0.94,19.57,13.36,8.10,-12.10,0.02,0.05,0.98,126.54,nan
1662190,234,16,39,30,34.543762,-117.863670,868.40,0.09,91698.14,834.56,50.51,0.00,17.68,5.19,0.15,6.58,4.80,0.58,11.62,-0.00,0.09,0.98,99.09,nan
1678198,235,16,39,46,34.543762,-117.863670,868.40,0.15,91727.08,831.71,51.58,0.00,17.17,6.18,-0.49,15.78,3.55,1.87,-0.47,0.01,0.11,0.99,110.07,nan
1683349,236,16,39,51,34.543762,-117.863662,868.40,0.24,91659.53,837.57,51.58,0.00,17.07,4.09,-2.85,24.56,0.24,-0.14,-2.13,0.05,0.07,0.99,115.56,nan
1688473,237,16,39,56,34.543769,-117.863670,868.50,0.72,91657.58,837.74,52.41,0.00,17.02,3.04,-2.50,19.14,0.95,6.47,6.82,0.04,0.05,0.96,104.58,nan
1693599,238,16,40,1,34.543769,-117.863670,868.60,0.04,91657.94,838.19,52.83,0.00,16.99,14.94,-0.45,29.95,-3.88,-4.13,-2.55,0.01,0.26,0.98,99.09,nan
1698723,239,16,40,6,34.543773,-117.863670,868.40,0.44,91650.65,838.37,53.42,0.00,16.96,8.65,-4.39,27.50,-3.27,1.19,-5.40,0.07,0.15,0.96,88.11,nan
1703847,240,16,40,11,34.543773,-117.863662,868.20,0.19,91644.14,838.96,53.81,0.00,16.97,8.50,-5.75,28.89,2.04,-0.88,0.62,0.10,0.14,0.97,110.07,nan
1721171,241,16,40,29,34.543773,-117.863662,868.10,0.07,91634.99,840.03,52.49,0.00,17.04,8.66,0.11,9.83,9.82,-4.38,1.71,-0.00,0.14,0.91,110.07,nan
1726504,242,16,40,34,34.543773,-117.863662,868.10,0.06,91647.62,838.64,52.01,0.00,17.05,1.30,4.22,3.84,7.88,-1.65,4.73,-0.07,0.02,1.00,104.58,nan
1731628,243,16,40,39,34.543769,-117.863662,868.10,0.07,91649.17,838.50,52.31,0.00,17.03,3.91,-0.61,10.32,1.63,-0.36,-0.40,0.01,0.07,0.99,93.60,nan
1736751,244,16,40,44,34.543769,-117.863662,868.20,0.13,91654.89,837.99,52.35,0.00,16.99,4.35,1.33,12.94,7.50,1.77,-1.23,-0.02,0.08,1.02,110.07,nan
1741877,245,16,40,49,34.543769,-117.863662,868.30,0.06,91648.75,838.54,52.72,0.00,16.95,6.33,-0.74,16.32,1.66,1.76,-0.26,0.01,0.11,1.00,99.09,nan
1747161,246,16,40,55,34.543769,-117.863662,868.50,0.07,91639.95,838.85,52.68,0.00,16.97,6.95,-0.73,15.68,1.05,0.17,0.92,0.01,0.12,0.99,110.07,nan
1763927,247,16,41,11,34.543773,-117.863662,869.30,0.13,91660.96,836.71,52.42,0.00,16.82,5.57,1.32,23.90,2.62,3.26,2.17,-0.02,0.10,1.00,110.07,nan
1769183,248,16,41,17,34.543777,-117.863655,869.60,0.15,91640.61,839.27,52.38,0.00,16.82,0.01,8.43,10.81,-2.49,-1.02,0.74,-0.14,0.00,0.98,93.60,nan
1774313,249,16,41,22,34.543773,-117.863655,869.80,0.19,91653.98,838.07,51.94,0.00,16.76,5.60,7.87,11.86,1.23,1.90,-0.35,-0.14,0.10,0.99,104.58,nan
1779437,250,16,41,27,34.543773,-117.863655,870.10,0.07,91655.47,837.93,51.74,0.00,16.68,3.79,-0.79,20.80,2.58,0.42,-1.43,0.01,0.07,0.99,104.58,nan
1784561,251,16,41,32,34.543773,-117.863655,870.20,0.20,91648.55,838.56,51.94,0.00,16.59,5.86,5.30,10.63,25.94,7.56,4.64,-0.08,0.09,0.91,99.09,nan
1789687,252,16,41,37,34.543773,-117.863655,870.40,0.17,91648.10,838.60,52.07,0.00,16.57,6.32,4.31,17.17,-3.55,-5.22,-11.08,-0.08,0.11,1.02,104.58,nan
1806507,253,16,41,54,34.543769,-117.863647,870.70,0.74,91643.13,839.05,53.15,0.00,16.54,10.74,2.25,14.56,-1.22,-7.34,-9.69,-0.04,0.19,0.99,88.11,nan
1811630,254,16,41,59,34.543769,-117.863647,870.80,0.19,91640.44,839.29,53.66,0.00,16.57,3.82,-5.27,39.52,-5.78,-24.13,-22.92,0.10,0.07,1.08,99.09,nan
